symbol,price_mean,volume_mean,market_mean,range_mean,vol_ratio_mean
LND,0.007682793427230048,44122.93427230047,4153483.6995305163,0.001495755868544601,0.009191891878712471
LOBS,0.02029415,14853.75,131345.96,0.012783550000000001,0.10156460783032077
LOC,1.0737352680115273,156070.144092219,10765745.233429395,0.1962349884726225,0.01681169620412112
LOCI,0.09882629351535836,46101.20819112628,4008609.662116041,0.02294261774744027,0.0293641797414937
LOG,0.06016445941807044,1547.676875957121,483264.50459418073,0.007602901990811638,0.009445321420881225
LOKI,0.3477484611398964,50256.69948186528,7798550.430051814,0.04512775647668394,0.005679653095153648
LOOM,0.1852834559386973,5216512.881226053,105501967.16858238,0.025308616858237543,0.042718957088194696
LPC,2.5911305703125,338438.4921875,4408766.1484375,0.562050890625,0.055743130374663614
LQD,0.16916975,698820.1666666666,3862212.472222222,0.017917249999999996,0.08791288855667213
LRC,0.3510693304157549,7286969.227571116,190652001.18161926,0.05910100218818381,0.0370734335901216
LRN,0.4742728537735849,794741.7688679246,1622155.1226415094,0.07471834433962264,0.053866572864818406
LSK,3.1516399887005653,8316385.164971751,333109399.05762714,0.39006513898305084,0.02326888002261252
LST,0.004369624999999999,6734.887096774193,0.0,0.0009609516129032258,0.0
LSTR,0.00028113333333333335,59032.65,0.0,5.940833333333333e-05,0.0
LTB,0.1477104802507837,581.6520376175548,95838.77617554858,0.06835166520376175,0.02359052930861298
LTC,5.8938336713995945,6522742.351588911,201576431.87491548,0.5234415145368492,0.023228597189611053
LTCR,0.0007480728008088978,638.4438827098079,22589.93731041456,0.00030415065722952476,0.016538173712762744
LTCU,0.044957146608315096,10380.168490153173,41846.630196936545,0.01799376805251641,0.13605898127296412
LTHN,0.007669079787234042,14405.946808510638,2668349.359042553,0.0022595824468085108,0.003802325385696944
LUC,0.0042122688172043015,199160.47311827957,203148.1559139785,0.0006808225806451613,0.000574917739643791
LUN,9.276176470588236,3385196.337370242,21315048.802768167,1.8015743944636677,0.11722160077610921
LUNA,0.03569275659824047,700.1656891495601,46088.77859237537,0.015038538123167156,0.013926176628597466
LUX,6.960992796992481,270064.70175438595,9000458.71679198,1.4736253558897245,0.036008038100341595
LWF,0.0259248125,6699.546875,2458786.8020833335,0.004561796875,0.003213366752374469
LXT,0.007310466666666667,254751.91666666666,231266.74166666667,0.0010021083333333334,0.026691428563367543
LYL,0.003359977528089888,630551.584269663,16577822.224719102,0.0004788988764044944,0.050187728068515285
LYM,0.03569033576642336,2758094.6277372264,24083066.708029196,0.005338587591240876,0.10540185499826868
LYNX,9.327586206896553e-06,562.448275862069,385048.9224137931,1.6724137931034484e-06,0.00027744416042046284
MAG,0.013096382165605094,975944.9299363057,0.0,0.0026000796178343947,0.0
MAGE,1.1607425693641618,37470.0838150289,3576699.1011560694,1.31410287283237,0.000992485388621579
MAGN,0.38763776923076926,2765.181818181818,0.0,0.1460488717948718,0.0
MAID,0.17588418843172332,1070072.1771019679,79600135.47406082,0.020890989266547404,0.00866250169452105
MAN,0.5309144169381107,3883729.7719869707,57851803.89250814,0.07997539739413681,0.07517896574498652
MANA,0.08384455808656037,10964600.394077448,97292180.46241458,0.011872355353075171,0.0842672005240374
MANNA,0.0023053868552412645,302.5091514143095,146613.17970049917,0.0007398702163061564,0.00953487398543184
MAO,0.07773346331236898,1368.2180293501049,482369.4486373166,0.012977257861635219,0.006343603512559061
MAR,0.062032868421052635,1864.7445820433436,83040.15015479876,0.02257584520123839,0.05150859229046042
MARS,0.004669717523975588,1052.8395815170009,107758.87096774194,0.001425027027027027,0.007528394539637842
MAS,0.017204734375,216329.140625,3090653.09375,0.0019452031250000003,0.08423397302291301
MASH,0.13615928571428573,15348.25,3780947.285714286,0.07773764285714287,0.0036775762207678754
MAX,0.0381753472301542,59086.57795545403,1175321.6830382638,0.010464595659623072,0.019172370011560955
MAY,0.003077990892531876,969.992714025501,93296.01639344262,0.001197912568306011,0.009616504235625952
MBC,0.00045520000000000006,308367.02857142856,0.0,0.00021714285714285715,0.0
MBI,0.06445413394919168,1377.501154734411,1083636.311778291,0.017057939953810622,0.0012306260023998222
MBRS,0.04158239393939394,9148.70303030303,2058518.1292929293,0.01934859191919192,0.0030843419170921067
MCAP,1.0657832950819672,406791.48633879784,31731884.19672131,0.21112199089253186,0.058058750220260816
MCC,0.0186776484375,858685.078125,0.0,0.0046653046875,0.0
MCI,0.05131447580645161,1719.4112903225807,233236.66397849462,0.016567201612903225,0.00029849873789464547
MCO,7.317271846003899,12848135.976608187,95760491.79142301,1.1666953060428848,0.10945562444071459
MCRN,0.000684104424778761,2716.8176991150444,273615.2283185841,0.0005467575221238937,0.006757871426688566
MCT,0.0030765491803278686,78461.22950819672,0.0,0.0005013360655737705,0.0
MDA,1.2422932,3254065.3235955057,22185931.993258428,0.42373126067415734,0.12259507196096012
MDS,0.07739590909090908,4604166.21875,42683246.64772727,0.012200508522727272,0.060478563299007825
MDT,0.06261607692307691,703394.7384615385,6990934.353846154,0.012353907692307691,0.08949405809585836
MEC,0.07316059287925696,84659.84778121774,1910458.172858617,0.01679683488132095,0.020702986218132963
MED,0.023738428571428574,2180191.7696793005,66986769.41399417,0.005511446064139942,0.016642397875963798
MEDIBIT,5.493103448275862e-05,41626.10344827586,0.0,2.5310344827586207e-05,0.0
MEDIC,0.03232982817869416,11100.694158075601,5890655.429553265,0.008776549828178694,0.007902068707153743
MEDX,0.00629825988700565,2284442.768361582,15064210.288135594,0.0008929887005649718,0.11308885849467139
MEET,0.04339854220779221,2945923.337662338,2694482.659090909,0.0068547564935064935,0.10999853651181803
MEETONE,0.0029574553571428573,2275.8660714285716,0.0,0.0008476785714285714,0.0
MEME,0.12688043333333335,575263.9868686869,2418597.709090909,0.027669058585858587,0.07170272265512738
MER,0.1663552709359606,2735736.73727422,16632051.515599344,0.029241620689655176,0.09037733277728982
MERO,0.015572770642201835,233.0091743119266,0.0,0.007950082568807339,0.0
MESSE,0.0198367,253436.8,0.0,0.0025902666666666667,0.0
MET,1.8176050955414012,658942.1273885351,10447368.318471337,0.23554269426751595,0.02639178998912774
META,0.009962903846153845,1288336.1346153845,419626.3076923077,0.0013388461538461538,0.0047727234949027746
METM,0.012341788990825688,44668.22935779816,646095.6513761468,0.0034482018348623855,0.09990669833746854
MEX,0.0011576538461538462,294354.3076923077,0.0,0.00021879487179487177,0.0
MFG,0.011053236607142858,111600.93303571429,1294851.46875,0.0021397142857142856,0.11648747206449298
MFIT,2.7866513333333334,10246.333333333334,241479.13333333333,1.6882508333333335,0.007759129384197608
MFT,0.008936918918918919,7097998.067567567,24324283.756756756,0.0012754864864864864,0.2554645113982307
MFTU,0.0002258679245283019,18859.56603773585,49215.801886792455,9.226415094339623e-05,0.3709373204453035
MGD,0.08150409243697479,9753.033613445377,3911730.974789916,0.011001025210084035,0.0018398297493244118
MGM,0.003858351046698873,2460.7793880837357,14413.38808373591,0.0026066006441223836,0.06299112575845449
MGO,0.5639415977653631,1897488.3445065178,51705371.802607074,0.11303608566108007,0.04448358065367811
MIB,0.05134010344827586,151607.7816091954,1096825.7701149425,0.013386954022988506,0.061882940804534714
MIC,0.10763708139534883,33790.91860465116,1502192.8604651163,0.17162430232558137,0.0312710198846651
MICRO,5.272727272727273e-06,15863.272727272728,12670.0,1.5454545454545454e-06,0.08505982789857423
MILO,0.004325800338409475,1321.793570219966,44767.507614213195,0.0026458494077834177,0.012738973373951247
MINEX,0.038173880898876404,12448.714606741572,0.0,0.01670325617977528,0.0
MINT,0.00012481146131805156,38158.563896848136,3027216.405730659,4.906303724928367e-05,0.004734194541776331
MIOTA,0.4218682737430168,14879235.463687152,1172512849.7486033,0.048089871508379886,0.012206802935363165
MIR,0.0496455,430663.9137931034,0.0,0.01054553448275862,0.0
MITH,0.45169080672268913,40758913.693277314,151942668.27731094,0.06128773109243697,0.24876916332436483
MITX,0.021407533333333333,423744.80476190476,3078906.461904762,0.002713552380952381,0.12344031565429935
MKR,705.6999234693877,519944.9413265306,372975868.1989796,76.6861224489796,0.0009483519587916087
MLC,0.021672815384615386,73206.86153846154,940405.4615384615,0.005207307692307692,0.02488128613400213
MLM,0.018549215017064847,109701.27303754266,4994295.409556314,0.004591300341296929,0.003175804595304074
MLN,58.19106811145511,418122.8328173375,34132853.0,7.703513931888545,0.017890107965670834
MMO,0.004836934782608696,2395.3478260869565,193735.91304347827,0.0029329565217391306,0.006402072279350061
MNC,0.07615769612856099,2329.4850255661067,150321.80934989042,0.02647180569758948,0.005785910957717906
MNE,1.164291687279152,22774.696113074206,1085856.5247349823,0.4064819487632509,0.017540113232026592
MNP,0.304398046875,2070.359375,480010.140625,0.07299578125,0.002687433110384388
MNTP,1.2108892414965986,71770.97619047618,1983620.4727891157,0.2976577993197279,0.02694019233008076
MNX,12.684129384223917,110259.35114503816,43274860.5648855,2.712583564885496,0.003341973748405182
MOAC,6.203669705128205,546103.282051282,73692100.21153846,0.7196534871794871,0.0008077733286901295
MOBI,0.07651000318471338,417569.50636942673,17711119.42675159,0.016429404458598723,0.01197965999756327
MOC,0.04907595070422535,135629.47887323942,7558298.2676056335,0.006223760563380282,0.015179623938302461
MOD,2.08837429280397,1877038.1364764269,38591285.330024816,0.37957988585607944,0.045863695024225805
MODX,0.11770197435897436,1321.6410256410256,4992.4358974358975,0.030035230769230772,0.24266283697261343
MOF,0.23431485576923075,1051012.266025641,0.0,0.023855817307692307,0.0
MOIN,0.07359272264150943,6264.015094339623,542071.7386792452,0.022166755660377357,0.008801761071864082
MOJO,0.01531587784679089,2502.7246376811595,213720.78467908903,0.005825888198757764,0.01196074132931487
MOL,0.00024566666666666666,826679.3888888889,1031326.8888888889,2.441666666666667e-05,0.1955522470772537
MOLK,0.01874254054054054,7255.554054054054,0.0,0.005909445945945946,0.0
MONA,1.0383046129223474,1323649.6318909307,58130920.962655604,0.14117902667457025,0.007189066031545964
MONK,4.054395527322404,29392.44262295082,2662920.6038251366,1.1217616557377048,0.019606977537102548
MOON,2.817386222473179e-05,31625.468097120272,5812254.274985883,1.3393455674760024e-05,0.006126013980153371
MORE,0.7813784041353383,286261.8590225564,1548948.7086466164,0.18916059210526318,0.10632591294357446
MOT,0.4149977507507508,1258368.6576576577,11056329.393393394,0.07169217417417417,0.044000831927671714
MOTO,0.01110006963562753,953.344939271255,184383.85748987854,0.00500602995951417,0.0031107921596090957
MRI,0.05631911904761905,3488.1190476190477,55244.44047619047,0.018447011904761907,0.016513119465480026
MRK,0.02760596380090498,656830.7782805429,7219686.49321267,0.006692040723981901,0.0731668084519488
MRPH,0.20729335294117648,392231.8888888889,4176731.4640522874,0.03751643137254902,0.08157903466887426
MRQ,0.02979728,11171.422857142858,0.0,0.017713228571428572,0.0
MRT,0.11995932061068702,42762.25572519084,1199593.891221374,0.023812181297709924,0.03735475149080215
MSCN,0.0198721826625387,12184.585139318886,140206.8839009288,0.007781509287925697,0.04397247920420468
MSD,0.011748404705882353,50637.12705882353,0.0,0.0031487058823529415,0.0
MSP,0.1433915612244898,175885.61224489796,20074163.714285713,0.02506311632653061,0.007565408523663495
MSR,0.3988324566210046,19442.155251141554,2501828.095890411,0.07398180821917809,0.00621915532816922
MST,0.1255210639686684,987.4425587467363,79108.51305483028,0.04097700130548303,0.03680709065647524
MT,0.010465703883495145,1030884.8446601941,0.0,0.001131640776699029,0.0
MTC,0.113487213592233,953893.4660194175,29069840.63106796,0.02557111165048544,0.04791661802248587
MTH,0.10249801555555556,1695423.8,22237721.18,0.021763035555555556,0.08624734010877394
MTL,4.109489648330059,7540946.231827112,84887250.87229863,0.688138815324165,0.09631939241885858
MTN,0.09078612457912458,4850280.154882154,13933287.27946128,0.012095037037037036,0.3834181556820619
MTNC,0.07625943777777777,5033.126666666667,3234487.7133333334,0.020864806666666666,0.0009883799885495232
MTRC,0.013945027027027029,39299.62162162162,440908.3783783784,0.0027660810810810807,0.07841833215235057
MTX,0.41558884638554217,925134.623493976,5143401.1897590365,0.09929490963855422,0.07605862355816524
MUE,0.04548692147651007,177220.30939597316,5732197.795973155,0.008468144295302014,0.01777999700036096
MUSIC,0.016362411575562702,296322.9887459807,7846878.36977492,0.0029650723472668806,0.02685750461895779
MVC,0.03148906940063091,302413.429022082,1284239.8044164039,0.011208217665615142,0.1801666863907868
MVL,0.002434436507936508,34165.53968253968,6148324.579365079,0.0005376428571428571,0.001161210633474735
MVP,0.003280067484662577,637089.9202453988,4715864.926380368,0.0006019877300613496,0.06876489057471268
MWAT,0.02871073426573427,124072.92657342658,10452856.097902099,0.0037525594405594404,0.007966756581016577
MXM,0.005963834782608696,351764.4,0.0,0.0009298086956521738,0.0
MXT,0.5319034882681565,1936.7016759776536,1501941.987709497,0.17412861340782124,0.0008525808044422085
MYB,2.463710566239316,64799.26282051282,7612002.205128205,0.6618165341880342,0.009340959060098821
MYST,0.6653433886792454,768925.0452830188,12853449.1,0.12604915094339622,0.034547594068317804
NAM,0.00038277118644067796,30728.21186440678,0.0,8.336440677966102e-05,0.0
NANJ,0.0012269764705882353,650635.2196078431,19997104.129411764,0.00031634901960784313,0.009096177390353335
NANO,2.1696527570921984,8202045.819148936,288354725.1719858,0.30833565602836877,0.020947902920360414
NANOX,169922.64983546617,7718.610603290676,9136.926873857405,79201.67877513712,0.2998280241968188
NAS,4.803771653225806,16933070.89516129,187712571.18817204,0.6703288655913978,0.09309347381598157
NAV,0.3325441513480392,979521.2224264706,20717724.2377451,0.05830081066176471,0.02815063347914826
NAVI,0.00586082258064516,115576.51075268818,1281471.494623656,0.0008165967741935484,0.11405588271705328
NBAI,0.004779033333333333,43718.433333333334,4391339.076190476,0.001348061904761905,0.007181342605145709
NBC,0.0929563103448276,7249.232758620689,3083841.9913793104,0.057568853448275864,0.0016241024784777135
NBR,0.0036486557377049178,3388.622950819672,393411.1967213115,0.0009571803278688525,0.0052348658397254975
NCASH,0.01747418050541516,10843219.29602888,66011775.06498195,0.0021324296028880866,0.09285335766708246
NCC,0.016033495867768595,74394.01652892563,2231181.7024793387,0.0024911322314049586,0.020274204873502087
NCP,8.603174603174603e-06,7715.587301587301,108619.91269841269,3.388888888888889e-06,0.002435885033213538
NCT,0.005070952991452992,56834.957264957266,7127685.123931624,0.000810059829059829,0.00985791962632145
NDC,0.05441919874476987,8847.510460251046,2214116.7866108785,0.014899822175732217,0.003777341286986252
NDX,2.4884615384615384e-05,22930.403846153848,365980.0576923077,7.71153846153846e-06,0.058736540274535225
NEBL,6.696288610859729,5244207.769230769,86624552.84162895,1.2771254389140272,0.041072784149903376
NEC,0.3975036032608696,85315.82065217392,24699912.152173914,0.04342110869565217,0.002259396765439075
NEO,7.01945043801653,34245634.08057851,405098541.5123967,0.7881412789256198,0.05373135133197941
NEOG,0.00484716155988858,17553.24791086351,0.0,0.002325108635097493,0.0
NEOS,1.186485960822094,149397.8214515093,4286387.935773924,0.201763143224149,0.0316913318897448
NER,0.0008381206896551724,1759926.2068965517,3865738.879310345,0.00011012068965517242,0.2938737521306746
NET,1.378192264413519,173146.12922465208,14471444.07554672,0.214699337972167,0.019782464874885036
NETKO,0.14908181788617886,3334.691056910569,632501.8,0.04394301300813008,0.0060066505193588325
NEU,0.5724084821428571,148621.73214285713,16227145.24702381,0.07878166666666667,0.007852484677854075
NEVA,0.031750112474437625,1227.8220858895706,80362.6073619632,0.009874037832310839,0.022199212664203386
NEWOS,0.0037484912280701752,49349.90350877193,0.0,0.0012501842105263159,0.0
NEXO,0.11968883490566037,2686412.1650943398,65338380.80188679,0.017423816037735847,0.039453996271310465
NGC,0.656460096491228,828317.2777777778,30819170.769005846,0.13331180701754386,0.022906544617141533
NIM,0.0016073700787401575,135154.23622047243,3058618.2913385825,0.0005295826771653543,0.04366500033391756
NIO,0.07848341902313624,49724.98457583548,5256213.074550129,0.02672998714652956,0.017403206947071752
NIX,0.318668008,140029.4,12455737.824,0.06418128799999999,0.011927406017009281
NKA,6.0835920177383586e-05,1091.1574279379158,684786.6001478196,4.497265336289726e-05,0.002682830362046513
NKC,0.04411738079470199,3441828.549668874,4914864.006622517,0.006313364238410596,0.47230636606883847
NKN,0.1266817688172043,1365710.6666666667,18252300.23655914,0.019662709677419354,0.055443344682438354
NLC2,0.0717527417302799,66028.54707379134,14704202.207379134,0.015495400763358778,0.005428811660679402
NLG,0.036912526222746024,99548.4236888627,13651615.487919858,0.004934165586328815,0.00618955377635341
NLX,0.009107671840354768,11342.690687361419,368562.2472283814,0.002778763858093126,0.02107356385124965
NMC,1.3005067722820765,253324.90744368266,15098070.292850146,0.17371596082272284,0.011165882690864439
NMR,16.523866666666667,900174.7161904762,21219495.855238095,3.547542857142857,0.027587867666966432
NMS,1.9386672984615385,48292.735384615386,326914.7323076923,0.6664297846153846,0.003502808381350363
NOAH,0.0045003661417322835,1485190.5433070867,23004857.0984252,0.0007461299212598426,0.011592759942323345
NOBL,0.0002521118119266055,11723.987385321101,560145.2924311927,8.575573394495412e-05,0.014815775969582445
NOBS,0.000582365671641791,68523.26119402985,361250.94029850746,0.00017754477611940298,0.2341026730096031
NOKU,0.1846427894736842,3606.452631578947,2347909.831578947,0.0442982,0.0016738811638421613
NOR,0.025122333333333333,872.1111111111111,0.0,0.004018,0.0
NOTE,0.02487598624401914,41314.55622009569,2967709.0412679426,0.00700215490430622,0.00913848573116542
NOX,0.10908536825396825,16462.51111111111,189703.79682539683,0.045052438095238095,0.011138527602846993
NPER,0.07085805025125629,527910.9145728643,3135800.8743718592,0.00974581407035176,0.12677031565146693
NPW,0.5769842727272727,13396.561983471074,4306673.396694215,0.17064376859504132,0.0013426346947226669
NPX,0.23454591393442623,448219.00409836066,5432302.9754098365,0.044887659836065574,0.08691510075737147
NPXS,0.003616391304347826,8053876.790513834,118374634.51383398,0.0006525810276679842,0.02235105154304121
NPXSXEM,0.0013393739130434783,1579290.904347826,80744.45217391304,0.00021614782608695652,0.22798851693832298
NRG,0.6121788673469388,13478.19387755102,4806560.255102041,0.10440853061224491,0.0025842799192060954
NRO,0.002995028195488722,1908.639097744361,97038.22368421052,0.0014652105263157893,0.015046403686728238
NRP,1.7660714285714286e-05,14959.232142857143,102887.125,4.232142857142857e-06,0.09380530543149711
NRVE,0.021531615384615385,50196.18461538461,883240.9923076923,0.007928553846153846,0.060528755705501654
NSD,0.5284622,72762.69,9755154.94,0.16972740000000003,0.004485045011974057
NSR,0.0022691778523489933,11257.697315436242,3300598.3503355705,0.0005777563758389262,0.010684102995623874
NTK,0.1944466996466431,564080.5865724381,6708329.6819787985,0.028993123674911664,0.054647389913503555
NTO,0.011969332599118943,112902.29955947137,751709.6850220264,0.005928151982378854,0.18122179240487893
NTRN,0.061980591805766316,9111.262518968133,2045212.7951441577,0.01684554704097117,0.016145761610929815
NTY,0.0002728398058252427,470025.8349514563,21019644.140776698,6.039320388349515e-05,0.00896174777550767
NUG,0.0009469652173913043,9762.634782608695,0.0,0.0001867304347826087,0.0
NUKO,0.05070578272980501,2943.649025069638,430385.33147632313,0.021444052924791086,0.0035425961183108267
NULS,2.229984565,7019605.5575,85862257.095,0.33023596999999993,0.07010209947041934
NUSD,0.9938263214285714,98003.44285714286,1001754.95,0.03560960714285715,0.08073523188658624
NVC,3.052819244487996,93500.96913277805,3794228.5281724646,0.3920039946104851,0.034807461811011076
NXC,0.154759793006993,270463.77342657343,10277333.692307692,0.02663509230769231,0.02049765449342925
NXS,0.7670867765881514,786976.4254104211,42128128.03783012,0.14209482084225553,0.011218234378909871
NXT,0.057153487278761066,3457749.8738938053,57106908.01493363,0.007907017699115044,0.023073533891245553
NYAN,0.0005875820980615735,398.1145952109464,138837.50114025085,0.00019933751425313569,0.004142607956902105
NYC,2.0671853526220614e-05,11403.080771549126,2665000.6841470767,8.48105051235684e-06,0.0019423776586559886
NYEX,0.002437141592920354,1250.1238938053098,35628.79646017699,0.0007971327433628319,0.03181153553150795
OAX,0.5318923757700206,1129238.4702258727,13167456.854209445,0.1042457885010267,0.08776971831429581
OBITS,0.38443363561643834,23886.869406392692,5676069.983561643,0.08743680730593607,0.005206414567474015
OBT,0.01108557843137255,216.81372549019608,99723.43137254902,0.0031621078431372544,0.0007528794505764004
OBTC,5.330357142857143e-06,3292.785714285714,0.0,5.223214285714286e-06,0.0
OBX,0.0035674285714285712,5012.857142857143,0.0,0.0015825714285714286,0.0
OC,0.004149490131578947,3254607.013157895,0.0,0.0007669013157894737,0.0
OCC,1.51556336121673,904247.2623574145,273513.463878327,0.37562320532319393,5.780129873222805
OCL,0.03719550564334086,12237.575620767495,1712334.4221218962,0.0082776230248307,0.005961690983515096
OCN,0.012697067741935485,17069349.987096775,32705545.261290323,0.0024102129032258063,0.5066080170308935
OCT,0.4109732173913044,44274.37888198758,12031078.577639751,0.07517482608695653,0.004155666193833049
ODE,0.22744341025641027,1041071.641025641,41828284.45726496,0.03051001282051282,0.016516500261437854
ODN,0.23363756572769953,101168.6572769953,5788690.401408451,0.06576702112676056,0.012385128512728218
OF,0.0012665129032258065,3208084.416129032,0.0,0.00019240322580645162,0.0
OK,0.072700800276434,618852.4595715273,5324415.448514167,0.01422867035245335,0.029949043379263126
OLE,0.007826846153846155,557401.2615384615,2064340.3,0.0015781076923076925,0.37377472145761975
OLMP,0.0005844285714285715,368.2857142857143,312.06493506493507,0.00022559740259740262,0.001305535391180506
OLT,0.01406295035460993,1669394.5390070921,2931393.120567376,0.001813219858156028,0.1409043423831807
OMEN,0.0035214358974358976,452.56410256410254,0.0,0.0028996666666666663,0.0
OMG,7.235141048309179,39692266.74396135,784174652.7077295,0.8007428140096619,0.05429135446529063
OMNI,17.501992484966593,200922.23051224943,10169090.363028953,3.1924511191536746,0.009361578987478296
OMX,0.010037170454545455,169884.0284090909,3770900.8295454546,0.001888784090909091,0.03036165226840276
ONE,0.0047743333333333336,8886.238095238095,164252.7142857143,0.0017471904761904762,0.0016264249054283632
ONG,0.19174781868131868,11074.670329670329,2844114.346153846,0.07694579945054944,0.005839154033420024
ONION,1.9415131894736841,140155.7347368421,15123725.698947368,0.4426906336842105,0.007409677276485833
ONL,0.06591549324324324,73594.05405405405,1363255.8783783785,0.010644027027027029,0.05471520235639828
ONT,3.49013677394636,62757629.475095786,501737764.6245211,0.40233558237547895,0.12607087360960134
ONX,0.037259694072657744,30540.29445506692,1128391.1778202676,0.010139739961759082,0.052956312740519915
OOT,0.04893076237623763,11677.272277227723,767329.0792079208,0.018898628712871287,0.012639902650266441
OPAL,0.0161805754141238,1009.31037489102,218932.65736704448,0.006524990409764603,0.0060069155845748285
OPC,0.008705067692307692,57950.36307692308,865646.1876923076,0.0031332369230769232,0.07791861570787728
OPCX,0.002023747899159664,601.5294117647059,114663.65546218488,0.0004528319327731093,0.003024489134410826
OPEN,0.05420180729166666,629654.8125,280384.8020833333,0.007488729166666667,0.0008277116445620912
OPT,0.028233598253275108,16333.42576419214,3876959.5283842795,0.01390693231441048,0.0020697443890287386
OPTI,0.19670738260869564,36137.35652173913,4554733.747826087,0.05797508695652174,0.013915126964266656
ORB,0.12570600597014925,697.1850746268657,372352.11164179107,0.022957092537313435,0.004217671083411483
ORE,1.3458424321766562,13626.54574132492,852738.5015772871,0.44577562460567827,0.007284887600263861
ORI,0.17019873809523808,14489.595238095239,703021.0285714286,0.04809897619047619,0.005890535609543281
ORME,1.1298871381733022,1910246.744730679,13048974.716627635,0.22288161124121778,0.14941691010584277
ORS,0.049359064102564104,1612238.358974359,1916977.2307692308,0.006348782051282052,1.2477226209237995
OSA,0.07939159090909091,3200719.227272727,15035340.5,0.018487136363636362,0.13664240850401116
OST,0.17726546242774566,4236740.26300578,48716821.80635838,0.035147537572254334,0.09079434928511913
OTB,0.0863633108108108,67359.72972972973,0.0,0.00906320945945946,0.0
OTN,5.054151389027432,591055.6733167082,14125369.668329177,1.473897872817955,0.014422928483920981
OUR,0.20069226785714284,14248.82142857143,35454.107142857145,0.24277173214285716,0.13866321917830238
OWN,0.00037624561403508774,115297.82456140351,913370.8771929825,7.637719298245614e-05,0.026520921148329515
OXY,0.0036918367346938778,15742.163265306122,741616.6734693878,0.0007382857142857143,0.0016203313549188593
PAI,0.04198589944134078,1409868.6536312848,12933685.217877096,0.005511787709497206,0.05562021856939638
PAK,0.004525358732876712,1311.1678082191781,194191.24657534246,0.001092445205479452,0.00613214184467757
PAL,0.014393259803921568,986346.9019607843,4328731.68627451,0.002406529411764706,0.23797381577971066
PARETO,0.027504146179401993,131354.57475083056,6316766.166112957,0.0055241063122923595,0.02976928883822834
PART,10.079558232931726,866249.2248995984,85644005.33132531,1.7505020080321285,0.009127070041860058
PASC,0.7154473485477177,286212.9764868603,11853762.341632089,0.12516234163208853,0.049134587296120635
PASL,0.05529435833333333,2792.045,208883.35333333333,0.015006925,0.018563252006997714
PASS,0.008175223214285715,1544.330357142857,6357.419642857143,0.0012133928571428571,4.9077483188688455e-06
PAT,0.026130609375,509133.7447916667,4262196.786458333,0.006777213541666666,0.09359090297669888
PAWS,1.4351420333333331,9465.066666666668,0.0,0.7026917333333333,0.0
PAX,1.006555296875,33037429.078125,82171001.34375,0.019347718750000013,0.38773750097063275
PAXEX,0.006131582089552239,895.1940298507462,62124.880597014926,0.0038314477611940292,0.0142841560313219
PAY,2.3573349846449134,8225892.0921305185,160779633.18234167,0.8460411074856046,0.048922612001712655
PAYX,0.7464442305389222,25600.97604790419,50629850.17964072,0.14475504191616764,0.004813665494434467
PBL,0.33120779838709674,108034.48924731182,6123886.779569892,0.08716533064516128,0.009752086160364727
PBT,4001.0370901639344,315295.6639344262,4392089.481557377,629.7445901639344,0.07109512102536
PC,0.0004102,135780.95833333334,0.0,5.8933333333333334e-05,0.0
PCH,0.015396061224489797,556705.5238095238,3763226.4897959186,0.002381034013605442,0.11275468224944482
PCL,0.002952444,179554.62,2321929.228,0.00055586,0.059409685865389236
PCN,0.00010940444889779559,107230.03607214428,1369394.8977955913,3.1275270541082166e-05,0.02686716946681558
PCO,0.13078924107142859,33885.61607142857,0.0,0.08427602678571429,0.0
PCOIN,0.1377583757062147,6639.192090395481,226607.87288135593,0.038299629943502826,0.019323486766848096
PCS,0.10551937321937323,8855.29772079772,0.0,0.02729826068376068,0.0
PDX,1.1655831170212767,21666.074468085106,0.0,0.46846622340425526,0.0
PEDI,0.001332657894736842,12675.315789473685,1809296.0263157894,0.0006013947368421052,0.005872256923345955
PENG,0.00011215189873417721,15876.20253164557,848971.3670886076,3.448101265822784e-05,0.016683281011675096
PEPECASH,0.020202237673830593,118239.85335018963,14179691.86346397,0.003455538558786347,0.004717724555599234
PEX,0.007775665203073546,174.211855104281,16339.624588364435,0.0026852678375411635,0.01075672637562228
PFR,0.06787793351800554,38372.61218836565,5551219.939058172,0.019244736842105262,0.007523983276164065
PGN,0.00020801626016260163,6227.6016260162605,89529.48780487805,5.134146341463415e-05,0.007703489210348308
PGT,0.14386868656716417,59612.22388059701,346926.3582089552,0.05439862686567164,0.0008064437974171218
PHI,0.20177554337899545,4972.799086757991,779703.0182648402,0.05330008675799086,0.0019398820857102143
PHO,1.531729864575909e-05,3542.903064861012,334443.3164647185,6.368800427655026e-06,0.0029743456027198647
PHON,0.42107130769230766,7921.153846153846,175269.03076923077,0.2924777846153846,0.01907140102691651
PHR,1.6529907402597401,314202.7116883117,16548169.015584415,0.3538471662337662,0.023422388974401062
PHX,0.0899954824120603,3740594.0728643215,54912073.35427136,0.019586002512562813,0.08266152796641242
PIGGY,0.0004878403465346535,2133.0148514851485,237679.50866336634,0.0004056113861386138,0.00520157904547983
PING,0.25951584077669904,83204.9145631068,2572594.1029126216,0.07218493398058252,0.028897522770604898
PINK,0.0071214380264741275,114201.89651022865,2613468.408543923,0.0012386913357400723,0.039367055343066025
PIPL,0.02048762162162162,17445.948402948405,1473921.2432432433,0.006202948402948403,0.00816188927538837
